Kuwait,KWT,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,72.2221603393555,,,,,78.9754409790039,,,,,87.4560623168945,,,,,,,,,,92.0430603027344,,,,,,,,,,99.73336,98.51217,98.44723,98.64335,,98.89911,,98.78226,99.15375,,99.25909,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,99.25909,2015
Kuwait,KWT,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,66.0107192993164,,,,,76.0303573608398,,,,,84.0936965942383,,,,,,,,,,90.1848068237305,,,,,,,,,,99.78759,98.49927,98.50779,98.73937,,98.71821,,98.83531,99.04067,,99.40085,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,99.40085,2015
Kuwait,KWT,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,77.6922302246094,,,,,81.2881622314453,,,,,90.6923294067383,,,,,,,,,,93.7998886108398,,,,,,,,,,99.69097,98.52218,98.39884,98.56516,,99.06282,,98.73638,99.25229,,99.15068,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,99.15068,2015
Kyrgyz Republic,KGZ,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.15115,,,,,,,,,,92.47118,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,92.47118,2009
Kyrgyz Republic,KGZ,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.43258,,,,,,,,,,90.30783,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,90.30783,2009
Kyrgyz Republic,KGZ,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.57049,,,,,,,,,,95.72239,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,95.72239,2009
Kyrgyz Republic,KGZ,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.40012,,,,,,,,,,99.73473,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.73473,2009
Kyrgyz Republic,KGZ,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.16636,,,,,,,,,,99.7056,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.7056,2009
Kyrgyz Republic,KGZ,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.64269,,,,,,,,,,99.76506,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.76506,2009
Kyrgyz Republic,KGZ,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.69563,,,,,,,,,,99.75185,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.75185,2009
Kyrgyz Republic,KGZ,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.74129,,,,,,,,,,99.79959,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.79959,2009
Kyrgyz Republic,KGZ,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.65078,,,,,,,,,,99.70463,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.70463,2009
Lao PDR,LAO,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,,23.8960094451904,,,,,36.2979,28.3874,,,,35.3819,,,,,,30.55403,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,30.55403,2011
Lao PDR,LAO,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,,6.68593978881836,,,,,16.39586,10.01504,,,,16.07084,,,,,,18.41108,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,18.41108,2011
Lao PDR,LAO,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,,42.6733818054199,,,,,55.38244,48.47301,,,,57.20291,,,,,,45.02912,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,45.02912,2011
Lao PDR,LAO,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,,,58.51817,,,,,68.49473,67.17358,,,,70.27924,,,,,,55.55522,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,55.55522,2011
Lao PDR,LAO,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,,,43.90481,,,,,56.19376,57.99803,,,,59.70795,,,,,,46.11725,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,46.11725,2011
Lao PDR,LAO,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,,,74.04748,,,,,81.40196,76.63189,,,,81.14693,,,,,,65.48057,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,65.48057,2011
Lao PDR,LAO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,71.1336288452148,,,,,80.59856,78.45799,,,,83.93106,,,,,,72.05623,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,72.05623,2011
Lao PDR,LAO,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,64.0543518066406,,,,,73.56058,74.68243,,,,78.73984,,,,,,67.05378,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,67.05378,2011
Lao PDR,LAO,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,78.815788269043,,,,,88.06197,82.59933,,,,89.18749,,,,,,77.27267,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,77.27267,2011
Latvia,LVA,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,97.3910064697266,,,,,,,,,,,99.40557,,,,,,,,,,,99.9222,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.9222,2011
Latvia,LVA,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,96.5960693359375,,,,,,,,,,,99.25491,,,,,,,,,,,99.91572,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.91572,2011
Latvia,LVA,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,99.1830902099609,,,,,,,,,,,99.73221,,,,,,,,,,,99.93576,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.93576,2011
Latvia,LVA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,99.82508,,,,,,,,,,,99.84657,,,,,,,,,,,99.90183,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.90183,2011
Latvia,LVA,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,99.81241,,,,,,,,,,,99.86217,,,,,,,,,,,99.91316,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.91316,2011
Latvia,LVA,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,99.83946,,,,,,,,,,,99.82822,,,,,,,,,,,99.8893,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.8893,2011
Latvia,LVA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,99.7844085693359,,,,,,,,,,,99.75026,,,,,,,,,,,99.83543,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.83543,2011
Latvia,LVA,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,99.8209228515625,,,,,,,,,,,99.78331,,,,,,,,,,,99.87011,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.87011,2011
Latvia,LVA,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,99.7500534057617,,,,,,,,,,,99.71818,,,,,,,,,,,99.80219,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.80219,2011
Lebanon,LBN,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.59079,,60.1541,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,60.1541,2009
Lebanon,LBN,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.97859,,46.17964,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,46.17964,2009
Lebanon,LBN,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.00101,,72.77973,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,72.77973,2009
Lebanon,LBN,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.43829,,88.31913,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,88.31913,2009
Lebanon,LBN,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.91014,,84.43646,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,84.43646,2009
Lebanon,LBN,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.41269,,92.37521,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,92.37521,2009
Lebanon,LBN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.71479,,99.24335,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,99.24335,2009
Lebanon,LBN,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0823,,99.33674,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,99.33674,2009
Lebanon,LBN,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.39606,,99.16173,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,99.16173,2009
Lesotho,LSO,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.04762,,,,,,,,,55.38623,,,,,51.44308,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,51.44308,2014
Lesotho,LSO,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.12544,,,,,,,,,64.09774,,,,,60.2427,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,60.2427,2014
Lesotho,LSO,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.54082,,,,,,,,,40.62974,,,,,36.59563,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,36.59563,2014
Lesotho,LSO,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.45525,,,,,,,,,74.50387,,,,,75.53321,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,75.53321,2014
Lesotho,LSO,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.97087,,,,,,,,,84.75772,,,,,85.46199,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,85.46199,2014
Lesotho,LSO,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.14052,,,,,,,,,63.01574,,,,,65.06486,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,65.06486,2014
Lesotho,LSO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9269,,,,,,,,,83.19441,,,,,86.6322,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,86.6322,2014
Lesotho,LSO,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.49609,,,,,,,,,92.09389,,,,,93.96988,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,93.96988,2014
Lesotho,LSO,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.82558,,,,,,,,,74.18503,,,,,79.60804,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,79.60804,2014
Liberia,LBR,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,6.7816801071167,,,,,,,,,,9.31101036071777,,,,,,,,,,,,,32.81332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,32.81332,2007
Liberia,LBR,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,3.44324994087219,,,,,,,,,,4.16298007965088,,,,,,,,,,,,,9.0378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,9.0378,2007
Liberia,LBR,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,9.24971961975098,,,,,,,,,,15.2304096221924,,,,,,,,,,,,,55.1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,55.1625,2007
Liberia,LBR,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,25.69379,,,,,,,,,,,,,,,,,,,,,,,41.03716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,41.03716,2007
Liberia,LBR,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,11.59064,,,,,,,,,,,,,,,,,,,,,,,23.67193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,23.67193,2007
Liberia,LBR,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,39.50551,,,,,,,,,,,,,,,,,,,,,,,60.16153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,60.16153,2007
Liberia,LBR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,47.6337890625,,,,,,,,,,59.9844398498535,,,,,,,,,,,,,49.07411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,49.07411,2007
Liberia,LBR,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,33.7245597839355,,,,,,,,,,54.1893005371094,,,,,,,,,,,,,37.17031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,37.17031,2007
Liberia,LBR,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,62.8272895812988,,,,,,,,,,65.7604217529297,,,,,,,,,,,,,63.45102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,63.45102,2007
Libya,LBY,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,9.43990039825439,,,,,,,,,,16.3226509094238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,16.3226509094238,1994
Libya,LBY,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,0.899999976158142,,,,,,,,,,1.48019003868103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,1.48019003868103,1994
Libya,LBY,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,17.6000003814697,,,,,,,,,,31.6240005493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,31.6240005493164,1994
Libya,LBY,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,44.82805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,44.82805,1984
Libya,LBY,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,18.98662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,18.98662,1984
Libya,LBY,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,69.13571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,69.13571,1984
Libya,LBY,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,89.3378982543945,,,,,,,,,,97.8856506347656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,97.8856506347656,1994
Libya,LBY,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,80.3106002807617,,,,,,,,,,96.2951431274414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,96.2951431274414,1994
Libya,LBY,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,97.8520431518555,,,,,,,,,,99.4237823486328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,99.4237823486328,1994
Lithuania,LTU,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,91.4229888916016,,,,,,,,,,,,99.31075,,,,,,,,,,99.81463,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.81463,2011
Lithuania,LTU,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,89.1594467163086,,,,,,,,,,,,99.2625,,,,,,,,,,99.8088,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.8088,2011
Lithuania,LTU,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,95.6884613037109,,,,,,,,,,,,99.40211,,,,,,,,,,99.826,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.826,2011
Lithuania,LTU,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,99.52808,,,,,,,,,,,,99.72079,,,,,,,,,,99.80517,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.80517,2011
Lithuania,LTU,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,99.46267,,,,,,,,,,,,99.75276,,,,,,,,,,99.83535,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.83535,2011
Lithuania,LTU,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,99.60149,,,,,,,,,,,,99.6851,,,,,,,,,,99.77168,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.77168,2011
Lithuania,LTU,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,99.6737594604492,,,,,,,,,,,,99.70167,,,,,,,,,,99.8558,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.8558,2011
Lithuania,LTU,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,99.7084732055664,,,,,,,,,,,,99.74238,,,,,,,,,,99.86662,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.86662,2011
Lithuania,LTU,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,99.6411819458008,,,,,,,,,,,,99.66222,,,,,,,,,,99.84547,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.84547,2011
"Macao SAR, China",MAC,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.179,,,,,60.07071,,,,,72.63037,,,,,81.20001,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,81.20001,2016
"Macao SAR, China",MAC,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.48604,,,,,44.31824,,,,,59.73218,,,,,72.0624,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,72.0624,2016
"Macao SAR, China",MAC,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.66578,,,,,80.76168,,,,,88.47441,,,,,91.32673,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,91.32673,2016
"Macao SAR, China",MAC,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,90.98895,,,,,,,,,,,,,,,,,,,,93.63287,,,,,95.55213,,,,,97.16706,,,,,98.01514,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,98.01514,2016
"Macao SAR, China",MAC,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,86.25229,,,,,,,,,,,,,,,,,,,,91.50324,,,,,94.0448,,,,,96.21939,,,,,97.28182,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,97.28182,2016
"Macao SAR, China",MAC,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,93.20405,,,,,,,,,,,,,,,,,,,,95.96302,,,,,97.14357,,,,,98.21971,,,,,98.82016,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,98.82016,2016
"Macao SAR, China",MAC,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,94.7031173706055,,,,,,,,,,,,,,,,,,,,99.63354,,,,,99.64424,,,,,99.6729,,,,,99.79874,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,99.79874,2016
"Macao SAR, China",MAC,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,94.2051162719727,,,,,,,,,,,,,,,,,,,,99.81016,,,,,99.69966,,,,,99.69008,,,,,99.86617,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,99.86617,2016
"Macao SAR, China",MAC,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,95.1423873901367,,,,,,,,,,,,,,,,,,,,99.43009,,,,,99.58699,,,,,99.65497,,,,,99.72689,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,99.72689,2016
"Macedonia, FYR",MKD,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,73.2448196411133,,,,,,,,82.52321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,82.52321,2002
"Macedonia, FYR",MKD,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,62.5894889831543,,,,,,,,74.42447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,74.42447,2002
"Macedonia, FYR",MKD,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,85.8115386962891,,,,,,,,92.37358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,92.37358,2002
"Macedonia, FYR",MKD,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,,96.0079,,,,,,,,98.07587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,98.07587,2002
"Macedonia, FYR",MKD,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,,93.6602,,,,,,,,97.11006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,97.11006,2002
"Macedonia, FYR",MKD,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,,98.36702,,,,,,,,99.02874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.02874,2002
"Macedonia, FYR",MKD,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,98.8611679077148,,,,,,,,98.7427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,98.7427,2002
"Macedonia, FYR",MKD,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,98.5668716430664,,,,,,,,98.48539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,98.48539,2002
"Macedonia, FYR",MKD,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,99.1444625854492,,,,,,,,98.98544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,98.98544,2002
