Country Code,Country Name,Region,Age Group,Literacy Rate,Year
LSO,Lesotho,Sub-Saharan Africa ,Elderly (female),60.2427,2014
LBR,Liberia,Sub-Saharan Africa ,Elderly (female),12.32699,2017
LBY,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),3.3,2004
LTU,Lithuania,Europe & Central Asia,Elderly (female),99.8088,2011
MAC,"Macao SAR, China",East Asia & Pacific,Elderly (female),72.0624,2016
MDG,Madagascar,Sub-Saharan Africa ,Elderly (female),49.23903,2018
MWI,Malawi,Sub-Saharan Africa ,Elderly (female),15.60983,2015
MYS,Malaysia,East Asia & Pacific,Elderly (female),65.9221,2018
MDV,Maldives,South Asia,Elderly (female),89.09256,2016
MLI,Mali,Sub-Saharan Africa ,Elderly (female),6.94509,2018
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),89.67259,2018
MHL,Marshall Islands,East Asia & Pacific,Elderly (female),84.66258,2011
MRT,Mauritania,Sub-Saharan Africa ,Elderly (female),16.31236,2017
MUS,Mauritius,Sub-Saharan Africa ,Elderly (female),64.40029,2018
MEX,Mexico,Latin America & Caribbean ,Elderly (female),77.43952,2018
MDA,Moldova,Europe & Central Asia,Elderly (female),96.14196,2014
MNG,Mongolia,East Asia & Pacific,Elderly (female),96.57558,2018
MNE,Montenegro,Europe & Central Asia,Elderly (female),95.04332,2018
MAR,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),19.02467,2018
MOZ,Mozambique,Sub-Saharan Africa ,Elderly (female),15.76147,2017
MMR,Myanmar,East Asia & Pacific,Elderly (female),49.20425,2016
NAM,Namibia,Sub-Saharan Africa ,Elderly (female),91.43643,2018
NPL,Nepal,South Asia,Elderly (female),8.65249,2018
NCL,New Caledonia,East Asia & Pacific,Elderly (female),88.4,2014
NIC,Nicaragua,Latin America & Caribbean ,Elderly (female),54.34577,2015
NER,Niger,Sub-Saharan Africa ,Elderly (female),9.19,2018
NGA,Nigeria,Sub-Saharan Africa ,Elderly (female),17.63388,2018
MKD,North Macedonia,Europe & Central Asia,Elderly (female),89.0,2014
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),54.87262,2018
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),10.67683,2017
PLW,Palau,East Asia & Pacific,Elderly (female),81.34921,2015
PAN,Panama,Latin America & Caribbean ,Elderly (female),84.88551,2018
PNG,Papua New Guinea,East Asia & Pacific,Elderly (female),26.8,2010
PRY,Paraguay,Latin America & Caribbean ,Elderly (female),68.40463,2018
PER,Peru,Latin America & Caribbean ,Elderly (female),69.16334,2018
PHL,Philippines,East Asia & Pacific,Elderly (female),94.11602,2015
POL,Poland,Europe & Central Asia,Elderly (female),91.00905,2008
PRT,Portugal,Europe & Central Asia,Elderly (female),85.07494,2018
PRI,Puerto Rico (US),Latin America & Caribbean ,Elderly (female),92.39001,2017
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),54.31099,2017
ROU,Romania,Europe & Central Asia,Elderly (female),97.47667,2018
RUS,Russian Federation,Europe & Central Asia,Elderly (female),99.52417,2018
RWA,Rwanda,Sub-Saharan Africa ,Elderly (female),14.92616,2018
WSM,Samoa,East Asia & Pacific,Elderly (female),98.01634,2018
SMR,San Marino,Europe & Central Asia,Elderly (female),99.65157,2018
STP,Sao Tome and Principe,Sub-Saharan Africa ,Elderly (female),40.3362,2018
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),46.31194,2017
SEN,Senegal,Sub-Saharan Africa ,Elderly (female),7.2947,2017
SRB,Serbia,Europe & Central Asia,Elderly (female),94.52396,2016
SYC,Seychelles,Sub-Saharan Africa ,Elderly (female),80.96204,2018
SLE,Sierra Leone,Sub-Saharan Africa ,Elderly (female),0.71783,2018
SGP,Singapore,East Asia & Pacific,Elderly (female),78.94042,2018
SVN,Slovenia,Europe & Central Asia,Elderly (female),99.2,2014
ZAF,South Africa,Sub-Saharan Africa ,Elderly (female),51.18843,2017
SSD,South Sudan,Sub-Saharan Africa ,Elderly (female),6.38838,2018
ESP,Spain,Europe & Central Asia,Elderly (female),93.73261,2018
LKA,Sri Lanka,South Asia,Elderly (female),74.40152,2018
VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Elderly (female),90.7,1970
SDN,Sudan,Sub-Saharan Africa ,Elderly (female),16.24983,2018
SUR,Suriname,Latin America & Caribbean ,Elderly (female),77.25294,2018
SYR,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),23.01449,2004
TJK,Tajikistan,Europe & Central Asia,Elderly (female),97.1,2014
TZA,Tanzania,Sub-Saharan Africa ,Elderly (female),29.71444,2015
THA,Thailand,East Asia & Pacific,Elderly (female),73.27314,2015
TLS,Timor-Leste,East Asia & Pacific,Elderly (female),9.50017,2018
TGO,Togo,Sub-Saharan Africa ,Elderly (female),6.29311,2015
TON,Tonga,East Asia & Pacific,Elderly (female),99.25792,2018
TTO,Trinidad and Tobago,Latin America & Caribbean ,Elderly (female),91.1,2010
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),24.38121,2014
TUR,Turkiye,Europe & Central Asia,Elderly (female),70.4264,2017
TKM,Turkmenistan,Europe & Central Asia,Elderly (female),96.8,2014
UGA,Uganda,Sub-Saharan Africa ,Elderly (female),26.30884,2018
UKR,Ukraine,Europe & Central Asia,Elderly (female),99.9268,2012
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),51.89836,2015
URY,Uruguay,Latin America & Caribbean ,Elderly (female),98.16545,2018
UZB,Uzbekistan,Europe & Central Asia,Elderly (female),99.80208,2018
VUT,Vanuatu,East Asia & Pacific,Elderly (female),43.21872,2018
VEN,"Venezuela, RB",Latin America & Caribbean ,Elderly (female),86.71391,2016
VNM,Viet Nam,East Asia & Pacific,Elderly (female),80.31186,2018
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),57.20633,2018
YEM,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Elderly (female),1.5,2004
ZMB,Zambia,Sub-Saharan Africa ,Elderly (female),46.8645,2018
ZWE,Zimbabwe,Sub-Saharan Africa ,Elderly (female),73.42576,2014
